listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price
1325085,7121,92,652,8235,2016.0,57,2706,4,185,0,1790.0,162.0,0,1984.0,2.0,16790.0,56206,1194.0,37423.0,90355.0,34335.0,40069.0,2,1391,0,8567,2040,,60000.0
1288649,5942,88,152,12,2019.0,57,3527,4,187,0,2170.0,145.0,4,2493.0,2.0,28070.0,40009,1792.0,70052.0,79000.0,51231.0,64216.0,2,1391,0,15799,16878,,185708.0
1293626,4174,88,157,4586,2015.0,57,2356,8,180,0,2455.0,190.0,0,2987.0,1.0,44250.0,62101,3366.0,80521.0,62000.0,88829.0,131893.0,2,1391,0,13124,2232,,122800.0
1312196,4337,51,623,3555,2011.0,57,1605,2,31,0,1850.0,170.0,0,2997.0,4.0,14910.0,60586,3097.0,44219.0,90000.0,85329.0,85329.0,2,1391,0,13099,15928,,108800.0
1314921,4889,58,584,12,2015.0,57,2440,8,119,0,1285.0,85.0,0,1197.0,2.0,13500.0,45002,508.0,14156.0,84000.0,18454.0,13454.0,2,1391,0,16414,2040,,26998.0
1291411,2229,31,169,2253,2021.0,57,3959,3,180,0,1280.0,90.0,0,1598.0,1.0,15080.0,46689,742.0,37340.0,23000.0,18834.0,5000.0,2,1391,0,2294,4509,,111000.0
1310067,3355,49,14,17656,2016.0,57,2684,4,185,0,1664.0,111.0,0,1998.0,2.0,16980.0,53001,1210.0,26346.0,133900.0,22091.0,22928.0,2,1391,0,4871,9530,,51800.0
1289996,5633,82,714,12,2016.0,57,2620,8,119,0,1420.0,94.0,0,1597.0,1.0,14660.0,51506,742.0,22408.0,110928.0,18203.0,18203.0,2,1391,0,2279,344,,41800.0
1317789,1115,8,763,16017,2020.0,57,3779,8,185,0,1430.0,103.0,0,1499.0,1.0,18160.0,45012,684.0,59900.0,53344.0,35079.0,41111.0,2,1391,0,13785,4326,,137800.0
1317418,2120,29,692,32,2008.0,57,665,4,36,0,1370.0,103.0,0,1799.0,4.0,11990.0,44998,1467.0,16705.0,84000.0,20486.0,20486.0,2,1391,0,15128,14388,,44500.0
1331683,1971,29,350,9602,2017.0,57,2932,4,187,0,1430.0,101.0,4,1496.0,4.0,16810.0,49000,682.0,18554.0,84000.0,27104.0,5000.0,2,1391,0,14747,9839,,55000.0
1326430,4179,51,375,323,2015.0,57,2438,8,119,0,1435.0,90.0,0,1595.0,1.0,21430.0,54301,740.0,21287.0,121186.0,26904.0,24666.0,2,1391,0,13450,11494,,42800.0
1327179,7026,92,559,17782,2021.0,57,4200,2,194,0,1530.0,140.0,0,1984.0,1.0,19550.0,104400,1194.0,111209.0,23824.0,32602.0,37643.0,2,1391,0,4339,15820,,174200.0
1307187,4902,58,648,17684,2021.0,57,4147,4,187,0,1758.0,100.0,4,1198.0,1.0,20670.0,92090,802.0,87954.0,36000.0,30679.0,19951.0,2,1391,0,229,8352,,173800.0
1253876,777,8,83,18307,1997.0,57,193,2,13,0,1480.0,111.0,0,1991.0,4.0,15960.0,52271,1803.0,18631.0,208000.0,50347.0,75521.0,2,1391,0,15165,2334,,56888.0
1313302,959,8,106,10844,1989.0,57,85,2,36,0,1480.0,111.0,0,2986.0,6.0,10590.0,33018,1107.0,15559.0,84000.0,67061.0,117357.0,2,1391,0,8318,3181,,49888.0
1273622,4934,58,698,7319,2016.0,57,2577,3,185,0,1205.0,85.0,0,1598.0,2.0,13670.0,53694,742.0,21282.0,125000.0,16910.0,16910.0,2,1391,0,2367,2040,,36800.0
1325347,2227,31,169,9280,2018.0,57,3294,3,185,0,1345.0,93.0,0,1591.0,1.0,12920.0,26170,738.0,21648.0,92000.0,14230.0,14230.0,2,1391,0,9154,4927,,64800.0
1310752,5814,85,696,8235,2019.0,57,3792,1,187,0,910.0,69.0,4,1242.0,2.0,13460.0,37690,534.0,28254.0,50261.0,19825.0,5000.0,2,1391,0,8671,2040,,90000.0
1266395,5125,65,122,13770,2019.0,57,3577,6,231,0,1590.0,331.0,0,2981.0,2.0,78030.0,37900,2364.0,187842.0,14500.0,138799.0,221839.0,2,1391,0,15665,14795,,552800.0
1331504,6216,88,313,3843,2008.0,57,814,4,39,0,1770.0,125.0,0,2362.0,3.0,15810.0,32279,2457.0,13433.0,144000.0,30986.0,30986.0,2,1391,0,5336,3747,,65800.0
1304556,4890,58,584,17007,2016.0,57,2497,8,185,0,1285.0,85.0,0,1197.0,2.0,13890.0,45504,508.0,15814.0,132271.0,18974.0,13974.0,2,1391,0,373,611,,31800.0
1300416,5755,85,315,12,2022.0,57,4263,10,241,0,880.0,111.0,3,658.0,2.0,9160.0,42980,1107.0,36021.0,28800.0,12645.0,633.0,2,1267,0,10243,6784,,76800.0
1304410,2177,29,746,18590,2016.0,57,2641,8,185,0,1190.0,96.0,0,1496.0,4.0,15080.0,50000,682.0,18784.0,84000.0,21504.0,12106.0,2,1391,0,1484,4830,,40800.0
1083906,4449,51,316,8253,2021.0,57,4106,10,244,0,2300.0,111.0,2,1797.0,1.0,19050.0,35097,1107.0,27260.0,88.0,65448.0,3273.0,2,1194,0,12024,472,,147988.0
1301036,6763,88,791,4722,2022.0,57,4237,8,189,0,1110.0,88.0,0,1490.0,1.0,13820.0,68001,680.0,59883.0,16600.0,15770.0,5000.0,2,1391,0,14789,394,,116600.0
1300267,2177,29,746,14276,2015.0,57,2524,8,119,0,1190.0,96.0,0,1496.0,1.0,15710.0,47300,682.0,14660.0,84000.0,20333.0,10467.0,2,1391,0,15241,11940,,34800.0
1328438,4456,54,167,11832,2017.0,57,2846,3,157,0,940.0,57.0,0,1193.0,1.0,12920.0,46489,506.0,16132.0,120000.0,13019.0,5000.0,2,1391,0,9457,16109,,39000.0
1304778,3294,49,41,11350,2016.0,57,2568,3,119,0,1321.0,88.0,0,1496.0,4.0,13320.0,55200,682.0,18164.0,102000.0,16546.0,11546.0,2,1391,0,1726,14635,,32888.0
1326219,6942,92,388,5655,2020.0,57,3802,6,185,0,1526.0,213.0,0,1984.0,3.0,26860.0,49500,1194.0,68227.0,75000.0,40211.0,48296.0,2,1391,0,10781,7199,,197800.0
1296658,2870,44,436,15219,2017.0,57,2911,2,185,0,1620.0,180.0,0,1998.0,2.0,20440.0,50000,1210.0,45035.0,160822.0,37274.0,44184.0,2,1391,0,13038,6835,,88800.0
1229734,3237,47,474,4302,2017.0,57,2946,8,119,0,2205.0,202.0,0,2987.0,1.0,29490.0,53711,3366.0,111819.0,135000.0,95594.0,144070.0,2,1391,0,15976,2040,,171800.0
1291760,6360,88,408,4309,2019.0,57,3348,10,0,1,1700.0,111.0,0,2982.0,1.0,13750.0,22230,1107.0,10719.0,104513.0,28136.0,1407.0,2,867,0,10041,2040,,66300.0
1319703,3525,51,130,12,2013.0,57,1909,1,36,0,1395.0,115.0,0,1595.0,5.0,13400.0,85845,888.0,68676.0,145000.0,27306.0,20229.0,2,1391,0,16315,2040,,115800.0
1306568,98,4,134,14563,2015.0,57,2474,2,119,0,1450.0,110.0,0,1395.0,3.0,15750.0,45009,624.0,26258.0,128886.0,33395.0,33753.0,2,1391,0,16055,2040,,43800.0
1302868,4592,54,464,12,2008.0,57,815,3,36,0,1313.0,80.0,0,1499.0,6.0,13020.0,30284,1026.0,13259.0,84000.0,15343.0,15343.0,2,1391,0,1812,2444,,57000.0
1301561,2435,36,324,15579,2019.0,57,3778,8,185,0,1756.0,405.0,0,5000.0,1.0,36650.0,41503,5514.0,122134.0,43000.0,85928.0,126671.0,2,1391,0,7321,1502,,302888.0
1253461,3370,49,14,12,2021.0,57,3867,8,185,0,1576.0,121.0,0,1998.0,1.0,17510.0,52309,1210.0,53415.0,60000.0,22382.0,23335.0,2,1391,0,11205,5180,,131888.0
1320605,2108,29,653,2448,2018.0,57,3837,7,178,0,1190.0,101.0,4,1496.0,1.0,15450.0,49001,682.0,38206.0,68000.0,22040.0,7856.0,2,1391,0,11381,16177,,105800.0
1319315,257,4,579,3544,2011.0,57,1436,8,43,0,1740.0,155.0,0,1984.0,6.0,13520.0,47316,1672.0,31462.0,84000.0,48959.0,48959.0,2,1391,0,14953,12885,,89900.0
1321899,3449,51,15,17952,1992.0,57,145,2,18,0,1480.0,111.0,0,1996.0,6.0,9850.0,35411,1107.0,16716.0,84000.0,43726.0,65589.0,2,1391,0,10766,16028,,46500.0
1287610,6380,88,408,18084,2024.0,57,4601,0,1,0,2180.0,111.0,0,2754.0,1.0,15720.0,75599,1107.0,73983.0,84000.0,35162.0,1759.0,2,1391,0,16527,6755,,153800.0
1303463,5685,83,430,7189,2008.0,57,701,1,10,1,1235.0,79.0,0,1498.0,4.0,9610.0,38192,1026.0,15026.0,84000.0,12567.0,6651.0,2,1391,0,13596,3768,,37800.0
1329881,515,8,24,6154,2018.0,57,3296,4,185,0,1490.0,80.0,0,1499.0,2.0,15160.0,26170,684.0,36735.0,68000.0,31412.0,35977.0,2,1391,0,1984,3510,,84888.0
1279848,2363,32,578,15225,2016.0,57,2943,1,185,0,1485.0,80.0,0,1461.0,2.0,13920.0,41617,1048.0,26905.0,84000.0,26987.0,19782.0,2,1391,0,10796,6227,,56888.0
1316254,83,4,132,15298,2015.0,57,2376,1,185,0,1300.0,92.0,0,1395.0,3.0,14890.0,56001,624.0,17974.0,95000.0,26954.0,19736.0,2,1391,0,807,4446,,28800.0
1210412,3041,53,235,8699,2017.0,57,2943,1,185,0,1320.0,100.0,0,1499.0,3.0,19960.0,49996,684.0,34462.0,102000.0,28611.0,27056.0,2,1391,0,12389,6141,,80888.0
1325591,5001,59,794,12,2017.0,57,3481,4,119,0,1538.0,103.0,0,1364.0,1.0,12980.0,48000,606.0,44172.0,52000.0,24212.0,25897.0,2,1391,0,906,14560,,79888.0
1327049,2225,31,169,12,2019.0,57,3440,3,119,0,1345.0,93.0,0,1591.0,1.0,13100.0,32725,738.0,25228.0,68000.0,12678.0,12678.0,2,1391,0,16221,2040,,71800.0
1295437,479,8,4,12862,2020.0,57,3780,1,119,0,1320.0,103.0,0,1499.0,2.0,18660.0,49300,684.0,62048.0,49000.0,34076.0,39707.0,2,1391,0,8117,7850,,142000.0
1312432,4881,58,537,13140,2016.0,57,2707,1,185,0,1081.0,72.0,0,1198.0,1.0,12530.0,49751,508.0,15226.0,110000.0,14495.0,5000.0,2,1391,0,10854,6227,,33300.0
1308529,6867,92,388,12,2015.0,57,2384,1,193,0,1249.0,90.0,0,1395.0,2.0,18790.0,46233,624.0,13918.0,85000.0,22642.0,13699.0,2,1391,0,12355,15893,,32800.0
1239279,7250,93,775,10433,2022.0,57,4493,8,215,0,2222.0,335.0,4,1969.0,1.0,36990.0,144640,1176.0,203242.0,6000.0,77518.0,129795.0,2,1391,0,10068,1289,,409999.0
1311842,520,8,26,7479,2015.0,57,2372,1,185,0,1360.0,100.0,0,1499.0,2.0,14360.0,58190,684.0,20200.0,98000.0,25995.0,23393.0,2,1391,0,1979,5373,,29800.0
1324933,4250,51,157,12606,2019.0,57,3559,8,187,0,1805.0,200.0,4,1991.0,1.0,26870.0,37109,1202.0,73822.0,100457.0,55297.0,71535.0,2,1391,0,15521,11490,,181800.0
1288282,5335,65,210,14574,2010.0,57,1161,6,31,0,1435.0,195.0,0,2893.0,4.0,22380.0,42885,3390.0,21995.0,129800.0,81543.0,81543.0,2,1391,0,5755,5325,,114800.0
1317358,3142,53,547,9574,2019.0,57,3511,1,194,0,1140.0,75.0,0,1499.0,2.0,16140.0,28589,684.0,28275.0,54000.0,25254.0,17356.0,2,1391,0,1034,12729,,94800.0
1322625,1194,8,770,9589,2010.0,57,1355,8,10,0,2070.0,225.0,0,2979.0,6.0,16620.0,40014,3307.0,25236.0,84000.0,67750.0,67750.0,2,1391,0,13893,12715,,104800.0
1313431,961,8,108,16621,2017.0,57,2896,2,157,0,1720.0,190.0,0,1998.0,3.0,25140.0,52751,1210.0,89829.0,87000.0,78250.0,112850.0,2,1391,0,4749,9042,,135000.0
1328399,5593,78,458,13478,2021.0,57,4063,8,119,0,1646.0,110.0,0,1498.0,1.0,19980.0,77700,684.0,81769.0,34500.0,28951.0,32532.0,2,1391,0,16013,1094,,163800.0
1301883,5362,65,491,734,2018.0,57,3122,8,119,0,1845.0,185.0,0,1984.0,1.0,31820.0,38600,1194.0,78552.0,84000.0,65643.0,90158.0,2,1391,0,13002,13224,,172800.0
1332530,6751,88,757,3914,2010.0,57,1175,4,36,0,1380.0,106.0,0,1987.0,3.0,11630.0,35416,1797.0,19736.0,151000.0,22003.0,22003.0,2,1391,0,14887,4271,,64800.0
1296725,3155,53,547,12,2022.0,57,4186,1,189,0,1360.0,75.0,0,1499.0,2.0,17540.0,78001,684.0,91933.0,14000.0,33351.0,38692.0,2,1391,0,1019,1874,,160800.0
1293177,1717,88,220,19270,2017.0,57,2956,3,185,0,1324.0,127.0,0,1498.0,2.0,17540.0,48109,684.0,31830.0,113000.0,26202.0,23683.0,2,1391,0,1421,15873,,71800.0
1304749,4774,58,332,12621,2009.0,57,966,6,36,0,1505.0,245.0,0,3696.0,6.0,19480.0,35411,5211.0,17269.0,84000.0,51686.0,51686.0,2,1391,0,16690,6939,,95000.0
1291213,236,4,139,2866,2018.0,57,3423,2,178,0,2020.0,250.0,4,2995.0,1.0,26450.0,39406,2380.0,102203.0,110000.0,76355.0,109439.0,2,1391,0,6357,1608,,189800.0
1331886,6014,88,203,15981,2019.0,57,3450,2,185,0,1545.0,154.0,0,2487.0,1.0,17890.0,38602,1784.0,46577.0,95045.0,33579.0,39011.0,2,1391,0,5562,4514,,108800.0
1246337,3058,53,235,13833,2008.0,57,769,6,36,0,1155.0,128.0,0,1598.0,5.0,13290.0,34197,1113.0,14353.0,180000.0,37138.0,37138.0,2,1391,0,12573,11202,,55800.0
1306872,3932,51,284,7726,2014.0,57,2120,2,119,0,1655.0,135.0,0,1991.0,2.0,15850.0,65001,1202.0,26939.0,124000.0,45353.0,50495.0,2,1391,0,4182,10845,,38800.0
1323127,1972,29,350,14988,2019.0,57,4142,4,187,0,1430.0,101.0,4,1496.0,1.0,16740.0,99010,682.0,88774.0,30000.0,27864.0,16010.0,2,1391,0,1434,6764,,137800.0
1249360,7245,93,774,1815,2018.0,57,3226,8,185,0,1919.0,235.0,0,1969.0,1.0,23650.0,32900,1176.0,53684.0,105050.0,46563.0,57189.0,2,1391,0,5180,4725,,131800.0
1325337,6609,88,742,14137,2015.0,57,2818,4,119,0,2000.0,134.0,0,2493.0,1.0,26390.0,54616,1792.0,44352.0,88000.0,40480.0,48672.0,2,1391,0,16527,2040,,97800.0
1256681,269,4,579,5611,2017.0,57,2838,8,157,0,1795.0,185.0,0,1984.0,3.0,30630.0,50110,1194.0,52135.0,75000.0,46410.0,56974.0,2,1391,0,16067,2754,,120800.0
1290279,2990,45,301,15909,2017.0,57,3237,6,180,1,999.0,161.0,0,1798.0,2.0,30360.0,32552,976.0,65539.0,17900.0,56620.0,73916.0,2,1391,0,9302,1690,,170888.0
1310340,3327,49,41,414,2019.0,57,3542,3,178,0,1397.0,88.0,4,1496.0,1.0,15430.0,32889,682.0,29574.0,56339.0,23971.0,15560.0,2,1391,0,1209,4442,,91800.0
1288963,147,4,136,9824,2014.0,57,2613,6,189,0,1810.0,165.0,0,1984.0,2.0,23450.0,56956,1194.0,59286.0,54000.0,58904.0,78028.0,2,1391,0,6744,14032,,90800.0
1317692,6100,88,156,9754,2021.0,57,4016,3,119,0,1315.0,96.0,0,1598.0,2.0,14720.0,52709,742.0,55088.0,71229.0,21417.0,21984.0,2,1391,0,6769,4548,,118800.0
1332005,5246,65,209,17457,2018.0,57,3272,8,119,0,1985.0,250.0,0,2995.0,3.0,46600.0,32000,2380.0,102808.0,85000.0,86169.0,127105.0,2,1391,0,13132,8930,,265000.0
1327278,6039,88,238,14194,2015.0,57,2490,3,185,0,1205.0,90.0,0,1598.0,1.0,13270.0,43000,742.0,17607.0,157426.0,19589.0,19589.0,2,1391,0,2493,303,,30888.0
1290448,4554,54,204,8737,2015.0,57,2790,9,241,1,3820.0,111.0,0,2998.0,2.0,20010.0,22205,1107.0,6303.0,150246.0,38316.0,1916.0,2,600,0,16527,2040,,56800.0
1322083,2177,88,746,10989,2019.0,57,3426,8,119,0,1190.0,96.0,0,1496.0,2.0,16290.0,26667,682.0,23127.0,61000.0,22969.0,14157.0,2,1391,0,1474,10501,,87800.0
1230326,5753,85,217,11790,2015.0,57,2789,3,185,0,1025.0,68.0,0,1373.0,3.0,13040.0,49430,610.0,21256.0,93000.0,17066.0,12066.0,2,1391,0,790,8242,,43000.0
1321249,7200,93,639,8239,2019.0,57,3687,2,185,0,1695.0,187.0,0,1969.0,2.0,22320.0,38802,1176.0,58067.0,81245.0,38681.0,46154.0,2,1391,0,8838,2040,,158000.0
1319493,3523,51,130,5371,2016.0,57,2577,1,119,0,1395.0,115.0,0,1595.0,2.0,20760.0,56000,740.0,22818.0,120000.0,24971.0,21960.0,2,1391,0,3100,4640,,50800.0
1313476,7249,93,775,11319,2015.0,57,2320,8,119,0,2108.0,165.0,0,1969.0,3.0,24480.0,60789,1764.0,54731.0,84000.0,64346.0,87823.0,2,1391,0,16583,2040,,69800.0
1283449,3932,51,284,8359,2018.0,57,3151,2,119,0,1605.0,135.0,0,1991.0,1.0,21680.0,36000,1202.0,65063.0,130000.0,55451.0,71812.0,2,1391,0,4627,12065,,125000.0
1328626,3893,51,228,12607,2011.0,57,1563,2,36,0,1735.0,225.0,0,3498.0,5.0,12890.0,49716,4113.0,33548.0,84000.0,82398.0,82398.0,2,1391,0,15509,16739,,87000.0
1312401,4991,59,395,12,2021.0,57,3926,8,185,0,1320.0,96.0,0,1199.0,1.0,13520.0,45001,508.0,40846.0,56000.0,25352.0,12493.0,2,1391,0,3656,16720,,100800.0
1300475,1293,9,646,12,2023.0,57,4526,3,130,0,2055.0,230.0,2,1797.0,1.0,20530.0,137000,2264.0,133356.0,5000.0,41000.0,4900.0,2,1391,0,10962,1145,,196800.0
1320208,1140,8,502,8698,2021.0,57,4200,8,165,0,1810.0,182.0,4,1998.0,2.0,27690.0,110003,1210.0,143828.0,32000.0,57198.0,74957.0,2,1391,0,8183,10606,,258000.0
1148345,4411,51,663,12652,2007.0,57,565,6,10,0,1340.0,120.0,0,1796.0,4.0,15850.0,50451,1461.0,28968.0,84000.0,48709.0,53580.0,2,1391,0,15489,16263,,57500.0
1281727,1415,14,183,7267,2017.0,57,3224,10,0,0,1460.0,111.0,0,1560.0,1.0,8440.0,27104,1107.0,11814.0,84000.0,21151.0,1058.0,2,799,0,16157,6648,,36800.0
1315334,97,4,134,18706,2015.0,57,2451,2,185,0,1450.0,110.0,0,1395.0,1.0,15960.0,50089,624.0,22516.0,89500.0,32100.0,26940.0,2,1391,0,9493,5598,,38000.0
1306816,3932,51,284,5753,2017.0,57,2985,2,119,0,1605.0,135.0,0,1991.0,3.0,21790.0,57414,1202.0,63454.0,123224.0,52567.0,66621.0,2,1391,0,4467,1539,,109800.0
1306766,7124,92,680,676,2015.0,57,2600,1,119,0,1383.0,92.0,0,1395.0,1.0,13990.0,52503,624.0,26490.0,122000.0,27344.0,25282.0,2,1391,0,952,9831,,42800.0
1301265,2035,29,510,7237,2016.0,57,2641,4,119,0,1160.0,88.0,0,1497.0,4.0,12980.0,53000,684.0,23532.0,84000.0,18867.0,18867.0,2,1391,0,14780,7954,,39388.0
1270127,3912,51,218,18678,2015.0,57,2478,10,241,1,1320.0,111.0,0,1461.0,3.0,13350.0,45036,1107.0,7724.0,84000.0,20983.0,1050.0,2,440,0,7579,16045,,22888.0
1307376,7070,92,644,3568,2010.0,57,1275,6,36,0,1285.0,118.0,0,1390.0,6.0,16150.0,16095,868.0,3766.0,84000.0,24035.0,24035.0,2,1391,0,698,633,,18888.0
1230492,3337,49,14,1967,2016.0,57,2529,2,185,0,1454.0,121.0,0,1998.0,1.0,16940.0,51010,1210.0,20668.0,105000.0,19944.0,19944.0,2,1391,0,10216,10663,,42188.0
1306370,5739,83,786,3485,2016.0,57,2531,8,119,0,1480.0,84.0,0,1600.0,2.0,13060.0,47889,744.0,17815.0,89000.0,15787.0,15787.0,2,1391,0,2852,5778,,32800.0
1315637,7148,92,717,10970,2014.0,57,2390,4,185,0,1536.0,103.0,0,1390.0,2.0,13800.0,57501,620.0,20518.0,115000.0,22479.0,23471.0,2,1391,0,667,2998,,30000.0
1294591,871,8,88,5294,2017.0,57,2778,2,157,0,1540.0,185.0,0,1998.0,2.0,25950.0,53300,1210.0,51546.0,89000.0,49363.0,61109.0,2,1391,0,16119,2040,,103000.0
1293018,1931,29,340,4160,2019.0,57,3544,1,185,0,1030.0,73.0,0,1317.0,1.0,13030.0,32889,578.0,22468.0,84000.0,15689.0,5689.0,2,1391,0,12108,16496,,74988.0
1303679,3501,51,129,2603,2017.0,57,2895,1,189,0,1395.0,90.0,0,1595.0,1.0,17940.0,46489,740.0,26971.0,48100.0,22548.0,18568.0,2,1391,0,2420,4693,,66800.0
1254995,2299,31,640,230,2016.0,57,2726,8,119,0,1891.0,138.0,0,2359.0,1.0,15630.0,56206,1634.0,35246.0,94166.0,30240.0,34336.0,2,1391,0,5831,7593,,57888.0
1327073,1112,8,763,16005,2023.0,57,4504,8,138,0,1500.0,90.0,0,1499.0,1.0,19400.0,106000,684.0,116859.0,2708.0,36246.0,42745.0,2,1391,0,15301,11078,,199800.0
1327524,2264,31,298,16399,2015.0,57,2360,3,185,0,1292.0,97.0,0,1591.0,1.0,12710.0,55399,738.0,14596.0,148000.0,15223.0,15223.0,2,1391,0,2707,9760,,21888.0
1254379,4721,54,723,8833,2011.0,57,1683,9,36,1,1800.0,111.0,0,2477.0,3.0,10390.0,39171,1107.0,28579.0,187000.0,22798.0,22798.0,2,162,0,16527,2040,,75800.0
1303928,3322,49,41,388,2019.0,57,3743,1,178,0,1404.0,88.0,4,1496.0,1.0,14970.0,33000,682.0,34727.0,80000.0,25833.0,18167.0,2,1391,0,7779,3990,,104800.0
1303438,6100,88,156,5024,2016.0,57,2737,3,119,0,1215.0,90.0,0,1598.0,2.0,15820.0,50889,742.0,25476.0,96563.0,19990.0,19990.0,2,1391,0,2824,14964,,51900.0
1306301,6767,88,791,13462,2023.0,57,4646,8,136,0,1190.0,85.0,4,1490.0,1.0,14870.0,89000,1107.0,103170.0,50.0,22967.0,19154.0,2,1391,0,11533,16251,,157988.0
1293809,6312,88,406,15018,2015.0,57,2481,8,236,0,1580.0,111.0,0,1986.0,5.0,17050.0,51000,1196.0,25498.0,105339.0,31189.0,30665.0,2,1391,0,4368,678,,44800.0
1323350,5758,85,315,14966,2021.0,57,4118,10,243,0,920.0,111.0,3,658.0,1.0,8990.0,31114,1107.0,23817.0,22013.0,14985.0,750.0,2,1202,0,16495,2040,,68800.0
1289673,4133,51,157,14441,2020.0,57,3737,6,189,0,1990.0,450.0,0,3982.0,1.0,47810.0,40690,3922.0,154911.0,20000.0,111088.0,171959.0,2,1391,0,7847,13492,,390800.0
1320312,1126,8,763,18258,2015.0,57,2402,8,185,0,1485.0,141.0,0,1998.0,3.0,16580.0,61103,1210.0,28132.0,130183.0,32010.0,36814.0,2,1391,0,16139,2040,,39800.0
1331428,6700,88,757,31,2016.0,57,2682,4,119,0,1360.0,105.0,0,1798.0,1.0,14660.0,56206,976.0,24554.0,90000.0,19955.0,19955.0,2,1391,0,3511,10576,,42800.0
1306745,2177,29,746,14309,2018.0,57,3352,8,185,0,1190.0,96.0,0,1496.0,1.0,14560.0,29159,682.0,24336.0,53000.0,23293.0,14611.0,2,1391,0,1809,9967,,77800.0
1265651,4168,51,157,17690,2020.0,57,3762,8,224,0,2560.0,430.0,0,3982.0,2.0,87610.0,41101,3922.0,209184.0,18000.0,150830.0,243494.0,2,1391,0,16350,2262,,688000.0
1311362,515,8,24,16299,2019.0,57,3525,4,119,0,1490.0,80.0,0,1499.0,2.0,15410.0,32000,684.0,36670.0,84000.0,24231.0,25924.0,2,1391,0,41,11020,,95899.0
1311270,5852,85,749,16365,1992.0,57,143,8,18,1,1480.0,111.0,0,1590.0,6.0,10190.0,25525,1107.0,12028.0,84000.0,14810.0,22215.0,2,1391,0,16527,2040,,48000.0
1306527,1958,29,350,16694,2021.0,57,4070,4,185,0,1360.0,95.0,0,1496.0,1.0,17190.0,57898,682.0,61754.0,47566.0,22515.0,23521.0,2,1391,0,16725,8770,,142800.0
1323813,3816,51,157,7382,2023.0,57,4377,2,119,0,1410.0,96.0,0,1332.0,1.0,19990.0,96501,586.0,110194.0,20000.0,37136.0,43991.0,2,1391,0,518,14070,,195800.0
1316419,4902,58,648,8078,2020.0,57,3712,4,187,0,1758.0,100.0,4,1198.0,1.0,19620.0,40989,802.0,43394.0,64871.0,29949.0,23929.0,2,1391,0,371,6284,,133800.0
1327230,7184,93,636,18658,2015.0,57,2293,2,157,0,1549.0,84.0,0,1560.0,2.0,15290.0,66000,1144.0,12398.0,140000.0,26106.0,13549.0,2,1391,0,16574,2040,,19800.0
1326133,6652,88,748,4858,2009.0,57,994,3,10,0,1095.0,80.0,0,1497.0,3.0,10980.0,29839,1026.0,14584.0,84000.0,12468.0,12468.0,2,1391,0,14769,3641,,53688.0
1325856,4889,58,584,6216,2016.0,57,2749,8,185,0,1285.0,85.0,0,1197.0,2.0,12590.0,48401,508.0,20501.0,100000.0,18725.0,13725.0,2,1391,0,9735,14860,,38777.0
1294543,4092,51,241,12,2012.0,57,1750,6,39,0,1575.0,150.0,0,1796.0,3.0,14760.0,97176,1169.0,79019.0,69500.0,57810.0,57810.0,2,1391,0,13488,7665,,120000.0
1292619,2039,29,524,124,2022.0,57,4221,10,241,0,920.0,111.0,3,658.0,1.0,11280.0,47327,1107.0,38808.0,84000.0,16743.0,838.0,2,1249,0,16210,2040,,92500.0
1293044,1716,88,220,13255,2021.0,57,4024,3,185,0,1284.0,95.0,0,1498.0,2.0,15830.0,53709,684.0,61151.0,27281.0,25947.0,28326.0,2,1391,0,1667,15270,,131800.0
1300481,4576,54,361,6650,2017.0,57,2916,9,62,0,6960.0,111.0,0,11967.0,1.0,20720.0,42809,1107.0,14051.0,129220.0,88722.0,4437.0,2,665,0,10567,7425,,68000.0
1255854,4384,51,157,1529,2017.0,57,3267,6,189,0,2045.0,450.0,0,3982.0,1.0,73580.0,33900,3922.0,209434.0,27800.0,169625.0,277325.0,2,1391,0,15984,4158,,470888.0
1317274,6831,92,388,3802,2015.0,57,2499,1,119,0,1249.0,92.0,0,1395.0,2.0,14300.0,45504,624.0,13675.0,102000.0,20513.0,10719.0,2,1391,0,13962,10822,,29800.0
1313230,6992,92,442,3416,2015.0,57,2307,3,235,0,1417.0,90.0,0,1390.0,5.0,12970.0,58700,620.0,16569.0,110000.0,19307.0,19307.0,2,1391,0,7814,16428,,22800.0
1317982,6517,88,594,1052,2020.0,57,4168,8,185,0,970.0,72.0,0,996.0,1.0,13300.0,70901,392.0,59888.0,29000.0,19311.0,5000.0,2,1391,0,15024,12958,,107800.0
1310478,4166,51,157,19020,2020.0,57,3946,8,228,0,2451.0,243.0,0,2925.0,1.0,59060.0,46002,3268.0,162827.0,41000.0,112110.0,173798.0,2,1391,0,7580,3806,,503888.0
1237853,6992,92,442,14819,2015.0,57,2484,3,185,0,1417.0,90.0,0,1390.0,2.0,15150.0,45000,620.0,20061.0,84000.0,21584.0,22218.0,2,1391,0,912,14875,,37500.0
1284490,2039,29,524,4635,2022.0,57,4601,10,6,0,920.0,111.0,3,658.0,1.0,8660.0,59328,1107.0,58060.0,84000.0,17078.0,854.0,2,1391,0,10218,6747,,84800.0
